url,type,purpose,area,bedroom,bath,added,price,location,location_city,source
https://www.olx.com.pk/item/par-day-two-bed-fully-furnished-apartment-available-for-rent-in-gulberg-green-islamabad-iid-1118787830,Apartment,For Rent,780 SQFT,2,2,2 hours ago,"Rs 11,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/two-bedroom-apartment-available-for-in-capital-residencia-iid-1118787696,Room,For Rent,900 SQFT,2,2,2 hours ago,"Rs 66,000","Capital Residencia, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/par-day-studio-apartment-available-for-rent-in-gulberg-green-islamabad-iid-1118787633,Apartment,For Rent,312 SQFT,Studio,1,2 hours ago,"Rs 5,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/furnished-rooms-for-rent-monthly-right-next-to-g-94-metro-stati-iid-1118683069,Room,For Rent,,,,3 days ago,"Rs 60,000","G-9/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-fully-furnished-house-short-term-basis-in-bahria-enclave-islamabad-iid-1117321507,House,For Rent,8 Marla,4,5,7 hours ago,Rs 2.70 Lac,"Bahria Enclave - Sector B1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-35x70-ground-portion-available-for-rent-g-134-isb-iid-1117585607,Other,For Rent,10 Marla,3,3,2 days ago,Rs 1.25 Lac,"G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/furnished-studio-apartment-for-daily-rental-in-b17-iid-1117595006,Apartment,For Rent,,Studio,1,4 weeks ago,"Rs 4,000","MPCHS - Multi Gardens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/full-house-for-rent-dha-1-iid-1118554194,House,For Rent,8 Marla,4,5,2 days ago,Rs 1.30 Lac,"DHA Defence Phase 1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/furnished-apartments-available-iid-1117763543,Apartment,For Rent,"1,775 SQFT",3,3,4 days ago,"Rs 5,000","Ghauri Town Phase 1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/gulberg-boys-hostel-gulberg-greens-iid-1110934729,Other,For Rent,,,,4 weeks ago,"Rs 15,000","Gulberg Civic Center, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/vip-family-guest-house-for-short-stayper-day-apartments-hotel-rooms-in-islamabad-iid-1117656066,Room,For Rent,733 SQFT,1,1,4 weeks ago,"Rs 5,000","Islamabad Expressway, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/private-team-office-for-rent-iid-1118062967,Office,For Rent,"7,500 SQFT",,7,6 days ago,Rs 3 Lac,"Blue Area, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-marla-ground-floor-for-rent-iid-1118786939,Other,For Rent,3 Marla,2,2,3 hours ago,"Rs 23,000","Ghauri Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/7-marla-ground-floor-for-rent-iid-1118786930,Other,For Rent,7 Marla,3,3,3 hours ago,"Rs 50,000","Ghauri Town Phase 4A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/sami-furnished-studio-flat-for-rent-iid-1118786927,Flat,For Rent,500 SQFT,1,1,3 hours ago,"Rs 35,000","Ghauri Town Phase 5A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2-bed-bachelor-flat-for-rent-iid-1118786923,Flat,For Rent,500 SQFT,3,2,3 hours ago,"Rs 28,000","Ghauri Town Phase 5B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1st-floor-hall-for-rent-iid-1118786918,Other,For Rent,"1,600 SQFT",,2,3 hours ago,"Rs 75,000","Ghauri Town Phase 5A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-ground-floor-for-rent-iid-1118786913,Other,For Rent,5 Marla,2,3,3 hours ago,"Rs 35,000","Ghauri Town Phase 4A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/furnished-room-available-in-g111-for-male-iid-1118786893,Room,For Rent,,,,3 hours ago,"Rs 35,000","G-11/1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-2nd-floor-for-rent-iid-1118786803,Other,For Rent,5 Marla,2,1,3 hours ago,"Rs 20,000","Ghauri Town Phase 4B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-duble-story-house-for-rent-iid-1118786526,House,For Rent,5 Marla,4,5,3 hours ago,"Rs 70,000","Ghauri Town Phase 5B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/full-furnished-flat-for-rent-iid-1118786443,Flat,For Rent,750 SQFT,2,2,3 hours ago,"Rs 55,000","Ghauri Town Phase 4A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-132-upper-portion-for-rent-10-marla-iid-1118785691,Upper Portion,For Rent,10 Marla,4,5,4 hours ago,Rs 1.25 Lac,"G-13/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/per-day-weekly-basic-and-monthly-basic-apertment-available-in-gulberg-greens-islamabad-iid-1118785124,Other,For Rent,595 SQFT,1,1,4 hours ago,"Rs 8,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/rent-the-ideally-located-house-for-an-incredible-price-of-pkr-rs-70000-iid-1118785063,House,For Rent,9 Marla,2,2,4 hours ago,"Rs 70,000","Margalla View Society - Block A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/per-day-weekly-basic-and-monthly-basic-apertment-available-in-gulberg-greens-islamabad-iid-1118745703,Other,For Rent,655 SQFT,1,1,4 hours ago,"Rs 8,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/family-guest-house-short-stay-per-day-hotel-room-studio-flats-couple-family-hotel-rooms-iid-1118784592,Room,For Rent,,,,4 hours ago,"Rs 6,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-groundbasement-up-for-rent-iid-1118430773,Other,For Rent,10 Marla,5,5,4 days ago,Rs 3.50 Lac,"G-9/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/office-space-for-rent-in-islamabad-stock-exchange-building-blue-area-jinaah-avenue-islamabad-iid-1118150394,Office,For Rent,937 SQFT,,1,2 weeks ago,Rs 3.10 Lac,"ISE Tower, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/royal-heaven-girls-hostel-iid-1118714698,Other,For Rent,,,,2 days ago,"Rs 18,000","G-9/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/girls-hostel-i-8-islamabad-iid-1102176684,Other,For Rent,,,,2 weeks ago,"Rs 18,000","I-8/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/family-and-couple-rooms-for-short-time-per-day-guest-house-hotel-rooms-apartments-iid-1118717101,Room,For Rent,334 SQFT,1,1,2 days ago,"Rs 5,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/daily-weekly-monthly-basice-flat-apartment-house-portion-available-for-rent-full-furnished-apartment-all-facilities-available-for-more-information-contact-me-0314-5326-292-iid-1117121556,Flat,For Rent,619 SQFT,1,1,2 days ago,"Rs 7,500","H-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2bed-unfurnished-apartment-available-monthly-rent-in-islamabad-e11-2-medical-society-iid-1118579241,Apartment,For Rent,380 SQFT,2,2,5 days ago,"Rs 55,000","E-11/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/tired-of-searching-for-the-right-girls-hostel-visit-us-first-iid-1118457670,Other,For Rent,,,,1 week ago,"Rs 17,999","G-9/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/shaheen-girls-hostel-i-8-near-numl-university-iqra-university-iid-1118770673,Other,For Rent,,,,10 hours ago,"Rs 23,000","I-8/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/rooms-flats-per-day-short-time-stay-best-guest-house-hotel-rooms-in-islamabad-iid-1118784578,Room,For Rent,234 SQFT,1,1,4 hours ago,"Rs 5,000","Ghauri Town Phase 5, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/family-furnished-rooms-guest-house-flats-studio-apartment-short-time-stay-per-day-iid-1118784572,Room,For Rent,,,,4 hours ago,"Rs 5,000","Ghauri Town Phase 5, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/family-and-couple-rooms-for-short-time-stay-per-day-guest-house-hotel-rooms-iid-1118784564,Room,For Rent,788 SQFT,1,1,4 hours ago,"Rs 5,000","Islamabad Expressway, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/family-friendly-guest-house-short-time-per-day-furnished-flats-hotel-rooms-iid-1118784563,Room,For Rent,,,,4 hours ago,"Rs 5,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/rooms-flats-per-day-short-time-stay-best-guest-house-hotel-rooms-iid-1118784552,Room,For Rent,666 SQFT,1,1,4 hours ago,"Rs 6,000","Khanna Pul, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-minnie-market-ground-floor-1600sq-open-space-available-for-rent-real-piks-iid-1118784506,Other,For Rent,"1,600 SQFT",,1,4 hours ago,Rs 3 Lac,"G-11/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/discounted-rate-for-1st-booking-in-hotel-sartaj-best-guest-house-in-islamabad-iid-1118784505,House,For Rent,,,,4 hours ago,"Rs 4,000","Islamabad Expressway, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/hotel-sartaj-discount-on-1st-booking-furnished-hotel-rooms-guest-house-1bed-2-bed-flats-iid-1118784496,Room,For Rent,,,,4 hours ago,"Rs 4,000","Gulberg, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/luxury-hotel-rooms-fully-furnished-family-guest-house-1-bed-2-bed-studio-flats-iid-1118784487,Room,For Rent,,,,4 hours ago,"Rs 4,000","Ghauri Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/studio-apartment-for-rent-daily-weekly-basis-flats-and-rooms-guest-house-in-islamabad-iid-1118784477,Room,For Rent,750 SQFT,1,1,4 hours ago,"Rs 4,500","Ghauri Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/fully-furnished-comfortable-rooms-furnished-flats-guest-house-hotel-rooms-iid-1118784474,Room,For Rent,,,,4 hours ago,"Rs 4,000","Gulberg Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/rooms-apartments-short-stay-daily-basis-per-day-family-guest-house-hotel-rooms-for-rent-in-islamabad-iid-1118784461,Room,For Rent,377 SQFT,1,1,5 hours ago,"Rs 4,000","Ghauri Town Phase 5, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/family-guest-house-for-short-time-per-day-apartments-hotel-rooms-for-rent-in-islamabad-iid-1118784447,Room,For Rent,565 SQFT,1,1,5 hours ago,"Rs 5,000","Bhatti Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/furnished-rooms-studio-flat-for-families-short-time-daily-basis-guest-house-hotel-rooms-for-rent-in-islamabad-iid-1118784445,Room,For Rent,,,,5 hours ago,"Rs 5,000","I-8, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/daily-basis-short-stay-rooms-apartments-in-islamabad-guest-house-hotel-rooms-for-rent-iid-1118784428,Room,For Rent,666 SQFT,1,1,5 hours ago,"Rs 5,000","Bhatti Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/e11-guest-house-iid-1112739275,House,For Rent,,6,7,1 week ago,"Rs 3,000","FECHS, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/big-size-penthouse-available-for-rent-in-e-11-islamabad-iid-1117672417,Penthouse,For Rent,"1,450 SQFT",2,2,4 weeks ago,"Rs 10,000","E-11/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bed-semi-furnished-flat-available-for-rent-iid-1117949111,Flat,For Rent,150 SQFT,1,1,4 days ago,"Rs 35,000","Ghauri Town Phase 5A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-luxury-brand-new-house-for-rent-in-faisal-town-islamabad-iid-1117646990,House,For Rent,8 Marla,6,6,2 weeks ago,Rs 1.30 Lac,"Faisal Town Phase 1 - Block A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/hourlyshort-stay-rooms-iid-1117564564,Room,For Rent,900 SQFT,1,1,4 weeks ago,"Rs 3,000","E-11/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/commercial-hall-available-for-rent-iid-1117864316,Other,For Rent,"1,300 SQFT",,2,6 days ago,"Rs 75,000","Ghauri Town Phase 5A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/al-wahab-boys-hostel-paying-guest-iid-1118193283,Other,For Rent,,,,2 weeks ago,"Rs 20,500","F-11/1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bed-fully-furnished-flat-available-for-rent-iid-1118284812,Flat,For Rent,400 SQFT,1,1,2 weeks ago,"Rs 33,000","National Police Foundation O-9 - Block E, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/rooms-apartments-daily-basis-short-time-per-day-guest-house-rooms-hotel-rooms-for-rent-in-islamabad-iid-1118784417,Room,For Rent,521 SQFT,1,1,5 hours ago,"Rs 5,000","Islamabad Expressway, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-113-2040-full-house-available-for-rent-iid-1118784411,House,For Rent,800 SQFT,3,3,5 hours ago,"Rs 95,000","G-11/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-markaz-new-plaza-vip-location-1st-floor-corner-858sq-fully-furnished-office-available-for-rent-real-piks-iid-1118784333,Office,For Rent,858 SQFT,,1,5 hours ago,Rs 2.29 Lac,"G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-markaz-11x39429sq-margala-face-1st-floor-office-available-for-rent-iid-1118784331,Office,For Rent,429 SQFT,,1,5 hours ago,"Rs 75,000","G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-markaz-ground-floor-margala-face-11x33363sq-shop-available-for-rent-iid-1118784327,Shop,For Rent,726 SQFT,,1,5 hours ago,Rs 1.50 Lac,"G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-markaz-margala-facing-11x39429sq-office-available-for-rent-real-pics-iid-1118784326,Office,For Rent,429 SQFT,,1,5 hours ago,"Rs 45,000","G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-11-markaz-new-plaza-vip-location-double-road-corrner-1st-floor-860-square-feet-fully-furnished-office-available-for-rent-real-piks-iid-1118784315,Office,For Rent,860 SQFT,,1,5 hours ago,Rs 2.70 Lac,"G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/faisal-twon-phase1-fully-furnished-9th-floor-1300sq-2bed-flat-available-for-rent-iid-1118784314,Flat,For Rent,"1,300 SQFT",2,2,5 hours ago,Rs 1.20 Lac,"Faisal Town Phase 1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-11-markaz-margalla-face-1st-floor-corner-620-square-feet-office-space-available-for-rent-real-pics-iid-1118784310,Office,For Rent,620 SQFT,,1,5 hours ago,Rs 1 Lac,"G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-minnie-market-ground-floor-1600sq-open-space-available-for-rent-iid-1118784305,Other,For Rent,"1,600 SQFT",,1,5 hours ago,Rs 3 Lac,"G-11/1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-markaz-vip-location-858sq-fully-furnished-1st-floor-corner-office-available-for-rent-real-piks-lift-available-iid-1118784279,Office,For Rent,858 SQFT,,1,5 hours ago,Rs 2.29 Lac,"G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g11-markaz-3th-floor-429sq-office-available-for-rent-lift-available-iid-1118784275,Office,For Rent,429 SQFT,,1,5 hours ago,"Rs 70,000","G-11 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/60x100-with-basment-available-for-rent-with-all-basic-necessities-iid-1118784267,Other,For Rent,24 Marla,3,3,5 hours ago,Rs 1.50 Lac,"G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-ground-floor-with-all-basic-necessities-iid-1118784266,Other,For Rent,10 Marla,3,3,5 hours ago,Rs 1.25 Lac,"G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/44-lower-portion-for-rent-for-small-family-iid-1118784261,Lower Portion,For Rent,"1,000 SQFT",2,2,5 hours ago,"Rs 62,000","G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-3beds-first-floor-available-for-rent-iid-1117561375,Other,For Rent,10 Marla,3,3,3 weeks ago,"Rs 60,000","Ghauri Town Phase 5A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/royal-heaven-girls-hostel-iid-1118713569,Other,For Rent,,,,2 days ago,"Rs 17,500","I-8/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/123-bed-apartment-for-rent-per-day-daily-weekly-monthly-basis-b17faisal-margalla-cityg15-iid-1117581308,Apartment,For Rent,250 SQFT,1,1,4 weeks ago,"Rs 4,500","B-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/independent-full-house-for-rent-at-g-10-iid-1118331094,House,For Rent,12 Marla,5,5,3 days ago,Rs 3.50 Lac,"G-10, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bed-perday-for-couples-families-f-11-iid-1115035624,Other,For Rent,3 Marla,1,1,2 weeks ago,"Rs 10,000","Executive Heights, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/fully-furnished-office-floor-for-rent-in-islamabad-it-mnc-call-center-oil-companies-ingos-iid-1118181379,Office,For Rent,"5,400 SQFT",,7,2 weeks ago,Rs 30 Lacs,"ISE Tower, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/f7-main-margala-furnished-house-for-rent-iid-1118221395,House,For Rent,500 SQYD,4,5,2 weeks ago,Rs 11.50 Lacs,"F-7/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/7-marla-ground-floor-for-rent-iid-1118784256,Other,For Rent,7 Marla,2,2,5 hours ago,"Rs 90,000","G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/20-marla-upper-portion-with-all-basic-necessities-iid-1118784245,Upper Portion,For Rent,20 Marla,3,3,5 hours ago,Rs 1.50 Lac,"G-14, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/office-for-rent-in-rs-35000-iid-1118784244,Office,For Rent,450 SQFT,,1,5 hours ago,"Rs 35,000","Margalla View Housing Society, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/44-marla-full-house-with-all-basic-necessies-iid-1118784241,House,For Rent,990 SQFT,4,4,5 hours ago,Rs 1.14 Lac,"G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/14-marla-portion-with-all-basic-necessities-iid-1118784236,Other,For Rent,14 Marla,4,3,5 hours ago,Rs 1.25 Lac,"G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bedroom-apartment-available-par-day-empire-heights-2-phase-6-iid-1118783854,Room,For Rent,700 SQFT,1,1,5 hours ago,"Rs 3,000","Bahria Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bedroom-apartment-available-par-day-empire-heights-2-phase-6-iid-1118783843,Room,For Rent,700 SQFT,1,1,5 hours ago,"Rs 3,000","Bahria Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-11-fgeha-d-type-fully-renovated-ground-floor-flat-for-rent-iid-1118783840,Flat,For Rent,"1,000 SQFT",3,2,5 hours ago,Rs 1.10 Lac,"G-11/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-11-fgeha-d-type-fully-renovated-ground-floor-flat-for-rent-iid-1118783835,Flat,For Rent,"1,000 SQFT",3,2,5 hours ago,Rs 1.10 Lac,"G-11/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-11-fgeha-d-type-fully-renovated-ground-floor-flat-for-rent-iid-1118783824,Flat,For Rent,"1,000 SQFT",3,2,5 hours ago,Rs 1.10 Lac,"G-11/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-113-capital-heights-brand-new-apartment-flat-for-rent-iid-1118783810,Flat,For Rent,"2,150 SQFT",3,3,5 hours ago,Rs 1.55 Lac,"G-11, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-11-size-3060-ground-floor-portion-for-rent-iid-1118783790,Other,For Rent,8 Marla,3,3,5 hours ago,"Rs 90,000","G-11, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bedroom-apartment-available-par-day-empire-heights-2-phase-6-iid-1118783787,Room,For Rent,700 SQFT,,,5 hours ago,"Rs 3,500","Bahria Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/one-bedroom-luxurious-furnished-apartment-available-for-rent-yearly-or-monthly-or-daily-basis-iid-1118320290,Room,For Rent,750 SQFT,1,1,5 hours ago,"Rs 60,000","Diamond Mall & Residency, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/two-bedroom-luxurious-furnished-apartment-available-for-rent-iid-1118783581,Room,For Rent,900 SQFT,2,3,5 hours ago,"Rs 75,000","Smama Star Mall & Residency, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/f-10-markaz-fully-furnished-48-rooms-with-attach-bath-hotel-building-available-for-rent-iid-1117472810,Room,For Rent,"16,000 SQFT",,1,3 days ago,Rs 80 Lacs,"F-10 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/par-day-and-short-time-one-and-two-bed-room-appaertment-available-for-rent-bahria-town-phase-4-and-6-empire-heights-2-family-apartment-any-time-available-iid-1117958933,Room,For Rent,700 SQFT,1,1,3 weeks ago,"Rs 3,000","Bahria Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/office-for-rent-in-high-rise-towers-blue-area-jinnah-avenue-islamabad-iid-1118181783,Office,For Rent,"3,350 SQFT",,7,2 weeks ago,Rs 12 Lacs,"ISE Tower, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/9000-sqft-2-floor-commercial-rooftop-space-available-for-rent-in-f-8-markaz-islamabad-at-very-prime-location-iid-1117030556,Other,For Rent,"6,000 SQFT",,6,4 weeks ago,Rs 13 Lacs,"F-8, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bedroom-fully-furnished-apartment-for-rent-in-zarkon-heights-islamabad-iid-1118718107,Room,For Rent,619 SQFT,1,1,1 day ago,"Rs 75,000","Zarkon Heights, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/two-bedroom-phr-day-sort-time-for-available-iid-1118466369,Room,For Rent,"1,100 SQFT",2,2,1 day ago,"Rs 6,000","Bahria Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/air-bahira-boys-hostel-islamabad-iid-1021925697,Other,For Rent,,,,1 week ago,"Rs 19,500","E-11/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/ground-floor-shop-for-rent-in-i8-markaz-islamabad-iid-1116908615,Shop,For Rent,"1,040 SQFT",,1,4 weeks ago,Rs 9.50 Lac,"I-8 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/samama-mall-gulberg-greens-islamabad-one-bed-apartment-two-bed-apartments-available-for-rent-iid-1118320359,Apartment,For Rent,750 SQFT,1,1,5 hours ago,"Rs 60,000","Smama Star Mall & Residency, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/diamond-mall-arena-mall-or-gulberg-heights-and-residencia-shop-for-rent-at-prime-location-in-gulberg-green-islamabad-iid-1118320348,Shop,For Rent,500 SQFT,,1,5 hours ago,"Rs 55,000","Diamond Mall & Residency, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/one-bedroom-luxurious-furnished-apartment-available-for-rent-yearly-or-monthly-or-daily-basis-iid-1118320337,Room,For Rent,750 SQFT,1,1,5 hours ago,"Rs 60,000","Gulberg Heights, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-113-capital-heights-brand-new-apartment-flat-for-rent-iid-1118783418,Flat,For Rent,"1,500 SQFT",2,2,5 hours ago,Rs 1.25 Lac,"G-11/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-ground-portion-for-rent-iid-1118783015,Other,For Rent,1 Kanal,3,4,5 hours ago,Rs 1.20 Lac,"MPCHS - Block B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-house-for-rent-sector-f-17-islamabad-iid-1118781965,House,For Rent,8 Marla,2,3,5 hours ago,"Rs 45,000","F-17/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/7-marla-ground-floor-for-rent-in-g-15-iid-1118643316,Other,For Rent,7 Marla,2,3,5 hours ago,"Rs 60,000","G-15, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/upper-portion-available-no-water-iid-1118643185,Upper Portion,For Rent,12 Marla,3,3,5 hours ago,"Rs 80,000","G-15, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/upper-portion-new-available-for-rent-iid-1118643175,Upper Portion,For Rent,1 Kanal,3,3,5 hours ago,Rs 1.01 Lac,"G-15, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-house-for-rent-in-g15-size-14-marla-double-story-with-15kv-solar-system-installed-near-to-markaz-masjid-park-more-five-options-available-iid-1118359761,House,For Rent,14 Marla,6,6,5 hours ago,Rs 2 Lac,"G-15, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-house-for-rent-in-g15-size-1-kanal-double-story-with-15kv-solar-system-installed-near-to-markaz-masjid-park-more-five-options-available-iid-1118359742,House,For Rent,1 Kanal,6,6,5 hours ago,Rs 3 Lac,"G-15, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/bed-breakfast-furnished-hotel-rooms-apartments-and-guest-house-islamabad-iid-1118782047,Room,For Rent,,,,6 hours ago,"Rs 4,000","Islamabad Expressway, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/family-guest-house-rooms-short-stay-daily-basis-hotel-rooms-apartments-in-islamabad-iid-1118782036,Room,For Rent,388 SQFT,1,1,6 hours ago,"Rs 4,000","Khanna Pul, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/rooms-apartments-for-families-and-couples-guest-house-hote-rooms-for-rent-in-islamabad-iid-1118781981,Room,For Rent,888 SQFT,1,1,6 hours ago,"Rs 5,000","Islamabad Expressway, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/rooms-apartments-short-stay-daily-basis-per-day-family-guest-house-hotel-rooms-for-rent-in-islamabad-iid-1118781977,Room,For Rent,766 SQFT,1,1,6 hours ago,"Rs 4,000","Ghauri Town Phase 5, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/zee-societe-boys-hostel-in-pwd-iid-1070320182,Other,For Rent,,,,4 weeks ago,"Rs 15,000","National Police Foundation O-9 - Block A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2-bed-room-furnished-apartment-iid-1117932509,Room,For Rent,"1,200 SQFT",2,2,2 days ago,"Rs 11,000","Ghauri Town Phase 2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-7-marla-portion-for-rent-first-entry-in-g-132-islamabad-iid-1116820386,Other,For Rent,7 Marla,2,2,3 days ago,"Rs 90,000","G-13/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/experience-comfortable-premium-and-affordable-living-in-the-heart-of-bahria-enclave-islamabad-an-ideal-choice-for-individuals-or-small-families-seeking-a-peaceful-and-well-maintained-lifestyle-iid-1118467761,Other,For Rent,700 SQFT,1,2,3 days ago,"Rs 48,000","Bahria Enclave, Islamabad",Islamabad,OLX
